score;completeness;rescuebot_action;rescuebot_location;hxyzym_action;hxyzym_location;world_nr;tick_nr
0;0.0;MoveNorthEast;(15, 3);;(15, 2);1;490
0;0.0;MoveNorthEast;(15, 3);;(15, 2);1;491
0;0.0;MoveNorthEast;(15, 3);;(15, 2);1;492
0;0.0;MoveNorthEast;(15, 3);;(15, 2);1;493
0;0.0;MoveNorthEast;(15, 3);;(15, 2);1;494
0;0.0;MoveNorthEast;(15, 3);MoveSouth;(15, 3);1;495
0;0.0;MoveNorthEast;(16, 2);;(15, 3);1;496
0;0.0;Idle;(16, 2);;(15, 3);1;497
0;0.0;Idle;(16, 2);;(15, 3);1;498
0;0.0;Idle;(16, 2);MoveSouth;(15, 4);1;499
0;0.0;Idle;(16, 2);;(15, 4);1;500
0;0.0;Idle;(16, 2);;(15, 4);1;501
0;0.0;Idle;(16, 2);MoveSouth;(15, 5);1;502
0;0.0;Idle;(16, 2);;(15, 5);1;503
0;0.0;Idle;(16, 2);;(15, 5);1;504
0;0.0;Idle;(16, 2);;(15, 5);1;505
0;0.0;Idle;(16, 2);;(15, 5);1;506
0;0.0;Idle;(16, 2);;(15, 5);1;507
0;0.0;Idle;(16, 2);;(15, 5);1;508
0;0.0;Idle;(16, 2);;(15, 5);1;509
0;0.0;Idle;(16, 2);;(15, 5);1;510
0;0.0;Idle;(16, 2);;(15, 5);1;511
0;0.0;Idle;(16, 2);;(15, 5);1;512
0;0.0;Idle;(16, 2);;(15, 5);1;513
0;0.0;Idle;(16, 2);;(15, 5);1;514
0;0.0;Idle;(16, 2);;(15, 5);1;515
0;0.0;Idle;(16, 2);;(15, 5);1;516
0;0.0;Idle;(16, 2);;(15, 5);1;517
0;0.0;Idle;(16, 2);;(15, 5);1;518
0;0.0;Idle;(16, 2);;(15, 5);1;519
0;0.0;Idle;(16, 2);;(15, 5);1;520
0;0.0;Idle;(16, 2);;(15, 5);1;521
0;0.0;Idle;(16, 2);;(15, 5);1;522
0;0.0;MoveSouth;(16, 2);;(15, 5);1;523
0;0.0;MoveSouth;(16, 2);;(15, 5);1;524
0;0.0;MoveSouth;(16, 2);;(15, 5);1;525
0;0.0;MoveSouth;(16, 2);;(15, 5);1;526
0;0.0;MoveSouth;(16, 2);MoveSouth;(15, 6);1;527
0;0.0;MoveSouth;(16, 2);;(15, 6);1;528
0;0.0;MoveSouth;(16, 2);;(15, 6);1;529
0;0.0;MoveSouth;(16, 2);;(15, 6);1;530
0;0.0;MoveSouth;(16, 3);;(15, 6);1;531
0;0.0;MoveSouthWest;(16, 3);;(15, 6);1;532
0;0.0;MoveSouthWest;(16, 3);;(15, 6);1;533
0;0.0;MoveSouthWest;(16, 3);MoveEast;(16, 6);1;534
0;0.0;MoveSouthWest;(16, 3);;(16, 6);1;535
0;0.0;MoveSouthWest;(16, 3);;(16, 6);1;536
0;0.0;MoveSouthWest;(16, 3);MoveEast;(17, 6);1;537
0;0.0;MoveSouthWest;(16, 3);;(17, 6);1;538
0;0.0;MoveSouthWest;(16, 3);;(17, 6);1;539
0;0.0;MoveSouthWest;(15, 4);;(17, 6);1;540
0;0.0;MoveSouth;(15, 4);MoveEast;(18, 6);1;541
0;0.0;MoveSouth;(15, 4);;(18, 6);1;542
0;0.0;MoveSouth;(15, 4);;(18, 6);1;543
0;0.0;MoveSouth;(15, 4);;(18, 6);1;544
0;0.0;MoveSouth;(15, 4);MoveSouth;(18, 7);1;545
0;0.0;MoveSouth;(15, 4);;(18, 7);1;546
0;0.0;MoveSouth;(15, 4);;(18, 7);1;547
0;0.0;MoveSouth;(15, 4);;(18, 7);1;548
0;0.0;MoveSouth;(15, 5);;(18, 7);1;549
0;0.0;MoveSouth;(15, 5);MoveSouth;(18, 8);1;550
0;0.0;MoveSouth;(15, 5);;(18, 8);1;551
0;0.0;MoveSouth;(15, 5);MoveSouth;(18, 9);1;552
0;0.0;MoveSouth;(15, 5);;(18, 9);1;553
0;0.0;MoveSouth;(15, 5);;(18, 9);1;554
0;0.0;MoveSouth;(15, 5);MoveSouth;(18, 9);1;555
0;0.0;MoveSouth;(15, 5);MoveSouth;(18, 9);1;556
0;0.0;MoveSouth;(15, 5);MoveSouth;(18, 9);1;557
0;0.0;MoveSouth;(15, 6);MoveSouth;(18, 9);1;558
0;0.0;;(15, 6);MoveSouth;(18, 9);1;559
0;0.0;;(15, 6);MoveSouth;(18, 10);1;560
0;0.0;;(15, 6);MoveSouth;(18, 10);1;561
0;0.0;;(15, 6);MoveSouth;(18, 10);1;562
0;0.0;;(15, 6);MoveSouth;(18, 10);1;563
0;0.0;;(15, 6);MoveSouth;(18, 10);1;564
0;0.0;;(15, 6);MoveSouth;(18, 10);1;565
0;0.0;;(15, 6);MoveSouth;(18, 11);1;566
0;0.0;;(15, 6);;(18, 11);1;567
0;0.0;;(15, 6);;(18, 11);1;568
0;0.0;;(15, 6);;(18, 11);1;569
0;0.0;;(15, 6);;(18, 11);1;570
0;0.0;;(15, 6);;(18, 11);1;571
0;0.0;;(15, 6);;(18, 11);1;572
0;0.0;;(15, 6);;(18, 11);1;573
0;0.0;;(15, 6);;(18, 11);1;574
0;0.0;;(15, 6);;(18, 11);1;575
0;0.0;;(15, 6);;(18, 11);1;576
0;0.0;;(15, 6);;(18, 11);1;577
0;0.0;;(15, 6);;(18, 11);1;578
0;0.0;;(15, 6);;(18, 11);1;579
0;0.0;;(15, 6);;(18, 11);1;580
0;0.0;;(15, 6);;(18, 11);1;581
0;0.0;;(15, 6);;(18, 11);1;582
0;0.0;;(15, 6);;(18, 11);1;583
0;0.0;;(15, 6);;(18, 11);1;584
0;0.0;;(15, 6);;(18, 11);1;585
0;0.0;;(15, 6);;(18, 11);1;586
0;0.0;;(15, 6);;(18, 11);1;587
0;0.0;;(15, 6);;(18, 11);1;588
0;0.0;;(15, 6);;(18, 11);1;589
0;0.0;;(15, 6);;(18, 11);1;590
0;0.0;;(15, 6);;(18, 11);1;591
0;0.0;;(15, 6);;(18, 11);1;592
0;0.0;;(15, 6);;(18, 11);1;593
0;0.0;;(15, 6);;(18, 11);1;594
0;0.0;;(15, 6);;(18, 11);1;595
0;0.0;;(15, 6);;(18, 11);1;596
0;0.0;;(15, 6);;(18, 11);1;597
0;0.0;;(15, 6);;(18, 11);1;598
0;0.0;;(15, 6);;(18, 11);1;599
0;0.0;;(15, 6);;(18, 11);1;600
0;0.0;;(15, 6);;(18, 11);1;601
0;0.0;;(15, 6);;(18, 11);1;602
0;0.0;;(15, 6);;(18, 11);1;603
0;0.0;;(15, 6);;(18, 11);1;604
0;0.0;;(15, 6);;(18, 11);1;605
0;0.0;;(15, 6);;(18, 11);1;606
0;0.0;;(15, 6);;(18, 11);1;607
0;0.0;;(15, 6);;(18, 11);1;608
0;0.0;;(15, 6);;(18, 11);1;609
0;0.0;;(15, 6);;(18, 11);1;610
0;0.0;;(15, 6);;(18, 11);1;611
0;0.0;;(15, 6);;(18, 11);1;612
0;0.0;;(15, 6);;(18, 11);1;613
0;0.0;;(15, 6);;(18, 11);1;614
0;0.0;;(15, 6);;(18, 11);1;615
0;0.0;;(15, 6);;(18, 11);1;616
0;0.0;;(15, 6);MoveSouth;(18, 11);1;617
0;0.0;;(15, 6);MoveSouth;(18, 11);1;618
0;0.0;;(15, 6);MoveSouth;(18, 11);1;619
0;0.0;;(15, 6);MoveSouth;(18, 11);1;620
0;0.0;;(15, 6);MoveSouth;(18, 11);1;621
0;0.0;;(15, 6);MoveSouth;(18, 12);1;622
0;0.0;;(15, 6);MoveSouth;(18, 12);1;623
0;0.0;;(15, 6);MoveSouth;(18, 12);1;624
0;0.0;;(15, 6);MoveSouth;(18, 12);1;625
0;0.0;;(15, 6);MoveSouth;(18, 12);1;626
0;0.0;;(15, 6);MoveSouth;(18, 12);1;627
0;0.0;;(15, 6);MoveSouth;(18, 13);1;628
0;0.0;;(15, 6);MoveSouth;(18, 13);1;629
0;0.0;;(15, 6);MoveSouth;(18, 13);1;630
0;0.0;;(15, 6);MoveSouth;(18, 13);1;631
0;0.0;;(15, 6);MoveSouth;(18, 13);1;632
0;0.0;;(15, 6);MoveSouth;(18, 13);1;633
0;0.0;;(15, 6);MoveSouth;(18, 14);1;634
0;0.0;;(15, 6);MoveSouth;(18, 14);1;635
0;0.0;;(15, 6);MoveSouth;(18, 14);1;636
0;0.0;;(15, 6);MoveSouth;(18, 14);1;637
0;0.0;;(15, 6);MoveSouth;(18, 14);1;638
0;0.0;;(15, 6);MoveSouth;(18, 14);1;639
0;0.0;;(15, 6);MoveSouth;(18, 15);1;640
0;0.0;;(15, 6);;(18, 15);1;641
0;0.0;;(15, 6);MoveSouth;(18, 15);1;642
0;0.0;;(15, 6);MoveSouth;(18, 15);1;643
0;0.0;;(15, 6);MoveSouth;(18, 15);1;644
0;0.0;;(15, 6);MoveSouth;(18, 15);1;645
0;0.0;;(15, 6);MoveSouth;(18, 15);1;646
0;0.0;;(15, 6);MoveSouth;(18, 16);1;647
0;0.0;;(15, 6);MoveSouth;(18, 16);1;648
0;0.0;;(15, 6);MoveSouth;(18, 16);1;649
0;0.0;;(15, 6);MoveSouth;(18, 16);1;650
0;0.0;;(15, 6);MoveSouth;(18, 16);1;651
0;0.0;;(15, 6);MoveSouth;(18, 16);1;652
0;0.0;;(15, 6);MoveSouth;(18, 17);1;653
0;0.0;;(15, 6);MoveSouth;(18, 17);1;654
0;0.0;;(15, 6);MoveSouth;(18, 17);1;655
0;0.0;;(15, 6);MoveSouth;(18, 17);1;656
0;0.0;;(15, 6);MoveSouth;(18, 17);1;657
0;0.0;;(15, 6);MoveSouth;(18, 17);1;658
0;0.0;;(15, 6);MoveSouth;(18, 18);1;659
0;0.0;;(15, 6);MoveSouth;(18, 19);1;660
0;0.0;;(15, 6);MoveWest;(18, 19);1;661
0;0.0;;(15, 6);;(18, 19);1;662
0;0.0;;(15, 6);MoveWest;(18, 19);1;663
0;0.0;;(15, 6);;(18, 19);1;664
0;0.0;;(15, 6);;(18, 19);1;665
0;0.0;;(15, 6);MoveWest;(18, 19);1;666
0;0.0;;(15, 6);;(18, 19);1;667
0;0.0;;(15, 6);;(18, 19);1;668
0;0.0;;(15, 6);MoveWest;(18, 19);1;669
0;0.0;;(15, 6);MoveWest;(18, 19);1;670
0;0.0;;(15, 6);;(18, 19);1;671
0;0.0;;(15, 6);;(18, 19);1;672
0;0.0;;(15, 6);MoveNorth;(18, 18);1;673
0;0.0;;(15, 6);;(18, 18);1;674
0;0.0;;(15, 6);;(18, 18);1;675
0;0.0;;(15, 6);;(18, 18);1;676
0;0.0;;(15, 6);;(18, 18);1;677
0;0.0;;(15, 6);MoveWest;(17, 18);1;678
0;0.0;;(15, 6);;(17, 18);1;679
0;0.0;;(15, 6);;(17, 18);1;680
0;0.0;;(15, 6);;(17, 18);1;681
0;0.0;;(15, 6);;(17, 18);1;682
0;0.0;;(15, 6);;(17, 18);1;683
0;0.0;;(15, 6);;(17, 18);1;684
0;0.0;;(15, 6);;(17, 18);1;685
0;0.0;;(15, 6);;(17, 18);1;686
0;0.0;;(15, 6);;(17, 18);1;687
0;0.0;;(15, 6);;(17, 18);1;688
0;0.0;;(15, 6);;(17, 18);1;689
0;0.0;;(15, 6);;(17, 18);1;690
0;0.0;;(15, 6);;(17, 18);1;691
0;0.0;;(15, 6);;(17, 18);1;692
0;0.0;;(15, 6);;(17, 18);1;693
0;0.0;;(15, 6);MoveNorth;(17, 17);1;694
0;0.0;;(15, 6);;(17, 17);1;695
0;0.0;;(15, 6);;(17, 17);1;696
0;0.0;;(15, 6);;(17, 17);1;697
0;0.0;;(15, 6);;(17, 17);1;698
0;0.0;;(15, 6);;(17, 17);1;699
0;0.0;;(15, 6);;(17, 17);1;700
0;0.0;;(15, 6);;(17, 17);1;701
0;0.0;;(15, 6);;(17, 17);1;702
0;0.0;;(15, 6);;(17, 17);1;703
0;0.0;;(15, 6);;(17, 17);1;704
0;0.0;;(15, 6);;(17, 17);1;705
0;0.0;;(15, 6);;(17, 17);1;706
0;0.0;;(15, 6);;(17, 17);1;707
0;0.0;;(15, 6);;(17, 17);1;708
0;0.0;;(15, 6);;(17, 17);1;709
0;0.0;RemoveObject;(15, 6);;(17, 17);1;710
0;0.0;RemoveObject;(15, 6);;(17, 17);1;711
0;0.0;RemoveObject;(15, 6);;(17, 17);1;712
0;0.0;RemoveObject;(15, 6);;(17, 17);1;713
0;0.0;RemoveObject;(15, 6);;(17, 17);1;714
0;0.0;RemoveObject;(15, 6);;(17, 17);1;715
0;0.0;RemoveObject;(15, 6);;(17, 17);1;716
0;0.0;RemoveObject;(15, 6);;(17, 17);1;717
0;0.0;RemoveObject;(15, 6);;(17, 17);1;718
0;0.0;RemoveObject;(15, 6);;(17, 17);1;719
0;0.0;RemoveObject;(15, 6);;(17, 17);1;720
0;0.0;RemoveObject;(15, 6);;(17, 17);1;721
0;0.0;RemoveObject;(15, 6);;(17, 17);1;722
0;0.0;RemoveObject;(15, 6);;(17, 17);1;723
0;0.0;RemoveObject;(15, 6);;(17, 17);1;724
0;0.0;RemoveObject;(15, 6);;(17, 17);1;725
0;0.0;RemoveObject;(15, 6);;(17, 17);1;726
0;0.0;RemoveObject;(15, 6);MoveEast;(17, 17);1;727
0;0.0;RemoveObject;(15, 6);MoveEast;(17, 17);1;728
0;0.0;RemoveObject;(15, 6);MoveEast;(17, 17);1;729
0;0.0;RemoveObject;(15, 6);MoveEast;(17, 17);1;730
0;0.0;RemoveObject;(15, 6);MoveEast;(17, 17);1;731
0;0.0;RemoveObject;(15, 6);MoveEast;(18, 17);1;732
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 17);1;733
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 17);1;734
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 17);1;735
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 17);1;736
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 17);1;737
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 16);1;738
0;0.0;RemoveObject;(15, 6);;(18, 16);1;739
0;0.0;RemoveObject;(15, 6);;(18, 16);1;740
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 16);1;741
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 16);1;742
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 16);1;743
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 16);1;744
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 16);1;745
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 15);1;746
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 15);1;747
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 15);1;748
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 15);1;749
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 15);1;750
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 15);1;751
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 14);1;752
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 14);1;753
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 14);1;754
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 14);1;755
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 14);1;756
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 14);1;757
0;0.0;RemoveObject;(15, 6);MoveNorth;(18, 13);1;758
0;0.0;RemoveObject;(15, 6);;(18, 13);1;759
0;0.0;RemoveObject;(15, 6);;(18, 13);1;760
0;0.0;RemoveObject;(15, 6);;(18, 13);1;761
0;0.0;RemoveObject;(15, 6);;(18, 13);1;762
0;0.0;RemoveObject;(15, 6);;(18, 13);1;763
0;0.0;RemoveObject;(15, 6);;(18, 13);1;764
0;0.0;RemoveObject;(15, 6);;(18, 13);1;765
0;0.0;RemoveObject;(15, 6);;(18, 13);1;766
0;0.0;RemoveObject;(15, 6);;(18, 13);1;767
0;0.0;RemoveObject;(15, 6);;(18, 13);1;768
0;0.0;RemoveObject;(15, 6);;(18, 13);1;769
0;0.0;RemoveObject;(15, 6);;(18, 13);1;770
0;0.0;RemoveObject;(15, 6);;(18, 13);1;771
0;0.0;RemoveObject;(15, 6);;(18, 13);1;772
0;0.0;RemoveObject;(15, 6);;(18, 13);1;773
0;0.0;RemoveObject;(15, 6);;(18, 13);1;774
0;0.0;RemoveObject;(15, 6);;(18, 13);1;775
0;0.0;RemoveObject;(15, 6);;(18, 13);1;776
0;0.0;RemoveObject;(15, 6);;(18, 13);1;777
0;0.0;RemoveObject;(15, 6);;(18, 13);1;778
0;0.0;RemoveObject;(15, 6);;(18, 13);1;779
0;0.0;RemoveObject;(15, 6);;(18, 13);1;780
0;0.0;RemoveObject;(15, 6);;(18, 13);1;781
0;0.0;RemoveObject;(15, 6);;(18, 13);1;782
0;0.0;RemoveObject;(15, 6);;(18, 13);1;783
0;0.0;RemoveObject;(15, 6);;(18, 13);1;784
0;0.0;RemoveObject;(15, 6);;(18, 13);1;785
0;0.0;RemoveObject;(15, 6);;(18, 13);1;786
0;0.0;RemoveObject;(15, 6);;(18, 13);1;787
0;0.0;RemoveObject;(15, 6);;(18, 13);1;788
0;0.0;RemoveObject;(15, 6);;(18, 13);1;789
0;0.0;RemoveObject;(15, 6);;(18, 13);1;790
0;0.0;RemoveObject;(15, 6);;(18, 13);1;791
0;0.0;RemoveObject;(15, 6);;(18, 13);1;792
0;0.0;RemoveObject;(15, 6);;(18, 13);1;793
0;0.0;RemoveObject;(15, 6);;(18, 13);1;794
0;0.0;RemoveObject;(15, 6);;(18, 13);1;795
0;0.0;RemoveObject;(15, 6);;(18, 13);1;796
0;0.0;RemoveObject;(15, 6);;(18, 13);1;797
0;0.0;RemoveObject;(15, 6);;(18, 13);1;798
0;0.0;RemoveObject;(15, 6);;(18, 13);1;799
0;0.0;RemoveObject;(15, 6);;(18, 13);1;800
0;0.0;RemoveObject;(15, 6);;(18, 13);1;801
0;0.0;RemoveObject;(15, 6);;(18, 13);1;802
0;0.0;RemoveObject;(15, 6);;(18, 13);1;803
0;0.0;RemoveObject;(15, 6);;(18, 13);1;804
0;0.0;RemoveObject;(15, 6);;(18, 13);1;805
0;0.0;RemoveObject;(15, 6);;(18, 13);1;806
0;0.0;RemoveObject;(15, 6);;(18, 13);1;807
0;0.0;RemoveObject;(15, 6);;(18, 13);1;808
0;0.0;RemoveObject;(15, 6);;(18, 13);1;809
0;0.0;RemoveObject;(15, 6);;(18, 13);1;810
0;0.0;MoveSouth;(15, 6);;(18, 13);1;811
0;0.0;MoveSouth;(15, 6);;(18, 13);1;812
0;0.0;MoveSouth;(15, 6);;(18, 13);1;813
0;0.0;MoveSouth;(15, 6);;(18, 13);1;814
0;0.0;MoveSouth;(15, 6);;(18, 13);1;815
0;0.0;MoveSouth;(15, 6);;(18, 13);1;816
0;0.0;MoveSouth;(15, 6);;(18, 13);1;817
0;0.0;MoveSouth;(15, 6);;(18, 13);1;818
0;0.0;MoveSouth;(15, 7);;(18, 13);1;819
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 13);1;820
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 13);1;821
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 13);1;822
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 13);1;823
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 13);1;824
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 12);1;825
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 12);1;826
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(18, 12);1;827
0;0.0;MoveSouthWest;(14, 8);MoveNorth;(18, 12);1;828
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 12);1;829
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 12);1;830
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 11);1;831
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 11);1;832
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 11);1;833
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 11);1;834
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 11);1;835
0;0.0;MoveSouthEast;(14, 8);MoveNorth;(18, 11);1;836
0;0.0;MoveSouthEast;(15, 9);MoveNorth;(18, 10);1;837
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 10);1;838
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 10);1;839
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 10);1;840
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 10);1;841
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 10);1;842
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 9);1;843
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 9);1;844
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(18, 9);1;845
0;0.0;MoveNorthEast;(16, 8);MoveNorth;(18, 9);1;846
0;0.0;;(16, 8);MoveNorth;(18, 9);1;847
0;0.0;;(16, 8);MoveNorth;(18, 9);1;848
0;0.0;;(16, 8);MoveNorth;(18, 8);1;849
0;0.0;;(16, 8);MoveNorth;(18, 7);1;850
0;0.0;;(16, 8);;(18, 7);1;851
0;0.0;;(16, 8);;(18, 7);1;852
0;0.0;;(16, 8);;(18, 7);1;853
0;0.0;;(16, 8);MoveNorth;(18, 6);1;854
0;0.0;;(16, 8);;(18, 6);1;855
0;0.0;;(16, 8);;(18, 6);1;856
0;0.0;;(16, 8);;(18, 6);1;857
0;0.0;;(16, 8);;(18, 6);1;858
0;0.0;;(16, 8);;(18, 6);1;859
0;0.0;;(16, 8);;(18, 6);1;860
0;0.0;;(16, 8);;(18, 6);1;861
0;0.0;;(16, 8);;(18, 6);1;862
0;0.0;;(16, 8);;(18, 6);1;863
0;0.0;;(16, 8);;(18, 6);1;864
0;0.0;;(16, 8);;(18, 6);1;865
0;0.0;;(16, 8);;(18, 6);1;866
0;0.0;;(16, 8);;(18, 6);1;867
0;0.0;;(16, 8);;(18, 6);1;868
0;0.0;;(16, 8);;(18, 6);1;869
0;0.0;;(16, 8);;(18, 6);1;870
0;0.0;;(16, 8);;(18, 6);1;871
0;0.0;;(16, 8);;(18, 6);1;872
0;0.0;;(16, 8);;(18, 6);1;873
0;0.0;;(16, 8);;(18, 6);1;874
0;0.0;;(16, 8);;(18, 6);1;875
0;0.0;;(16, 8);;(18, 6);1;876
0;0.0;;(16, 8);;(18, 6);1;877
0;0.0;;(16, 8);;(18, 6);1;878
0;0.0;;(16, 8);;(18, 6);1;879
0;0.0;;(16, 8);;(18, 6);1;880
0;0.0;;(16, 8);;(18, 6);1;881
0;0.0;;(16, 8);;(18, 6);1;882
0;0.0;;(16, 8);;(18, 6);1;883
0;0.0;;(16, 8);;(18, 6);1;884
0;0.0;;(16, 8);;(18, 6);1;885
0;0.0;;(16, 8);;(18, 6);1;886
0;0.0;;(16, 8);;(18, 6);1;887
0;0.0;;(16, 8);;(18, 6);1;888
0;0.0;;(16, 8);;(18, 6);1;889
0;0.0;;(16, 8);;(18, 6);1;890
0;0.0;;(16, 8);;(18, 6);1;891
0;0.0;;(16, 8);;(18, 6);1;892
0;0.0;;(16, 8);;(18, 6);1;893
0;0.0;Idle;(16, 8);;(18, 6);1;894
0;0.0;Idle;(16, 8);;(18, 6);1;895
0;0.0;Idle;(16, 8);;(18, 6);1;896
0;0.0;Idle;(16, 8);;(18, 6);1;897
0;0.0;Idle;(16, 8);;(18, 6);1;898
0;0.0;Idle;(16, 8);MoveWest;(17, 6);1;899
0;0.0;Idle;(16, 8);;(17, 6);1;900
0;0.0;Idle;(16, 8);MoveWest;(16, 6);1;901
0;0.0;Idle;(16, 8);;(16, 6);1;902
0;0.0;Idle;(16, 8);MoveWest;(15, 6);1;903
0;0.0;Idle;(16, 8);;(15, 6);1;904
0;0.0;Idle;(16, 8);;(15, 6);1;905
0;0.0;Idle;(16, 8);MoveSouth;(15, 7);1;906
0;0.0;Idle;(16, 8);;(15, 7);1;907
0;0.0;Idle;(16, 8);MoveSouth;(15, 8);1;908
0;0.0;Idle;(16, 8);;(15, 8);1;909
0;0.0;Idle;(16, 8);MoveSouth;(15, 9);1;910
0;0.0;Idle;(16, 8);;(15, 9);1;911
0;0.0;Idle;(16, 8);;(15, 9);1;912
0;0.0;Idle;(16, 8);;(15, 9);1;913
0;0.0;Idle;(16, 8);MoveWest;(14, 9);1;914
0;0.0;Idle;(16, 8);;(14, 9);1;915
0;0.0;Idle;(16, 8);;(14, 9);1;916
0;0.0;Idle;(16, 8);;(14, 9);1;917
0;0.0;Idle;(16, 8);MoveNorth;(14, 8);1;918
0;0.0;Idle;(16, 8);;(14, 8);1;919
0;0.0;MoveWest;(16, 8);;(14, 8);1;920
0;0.0;MoveWest;(16, 8);;(14, 8);1;921
0;0.0;MoveWest;(16, 8);;(14, 8);1;922
0;0.0;MoveWest;(16, 8);;(14, 8);1;923
0;0.0;MoveWest;(16, 8);;(14, 8);1;924
0;0.0;MoveWest;(16, 8);;(14, 8);1;925
0;0.0;MoveWest;(16, 8);;(14, 8);1;926
0;0.0;MoveWest;(16, 8);;(14, 8);1;927
0;0.0;MoveWest;(15, 8);;(14, 8);1;928
0;0.0;MoveWest;(15, 8);;(14, 8);1;929
0;0.0;MoveWest;(15, 8);;(14, 8);1;930
0;0.0;MoveWest;(15, 8);;(14, 8);1;931
0;0.0;MoveWest;(15, 8);;(14, 8);1;932
0;0.0;MoveWest;(15, 8);;(14, 8);1;933
0;0.0;MoveWest;(15, 8);;(14, 8);1;934
0;0.0;MoveWest;(15, 8);;(14, 8);1;935
0;0.0;MoveWest;(15, 8);;(14, 8);1;936
0;0.0;MoveWest;(14, 8);;(14, 8);1;937
0;0.0;;(14, 8);;(14, 8);1;938
0;0.0;;(14, 8);;(14, 8);1;939
0;0.0;;(14, 8);;(14, 8);1;940
0;0.0;;(14, 8);;(14, 8);1;941
0;0.0;;(14, 8);;(14, 8);1;942
0;0.0;;(14, 8);CarryObjectTogether;(14, 8);1;943
0;0.0;;(14, 8);;(14, 8);1;944
0;0.0;;(14, 8);;(14, 8);1;945
0;0.0;;(14, 8);;(14, 8);1;946
0;0.0;;(14, 8);MoveEast;(15, 8);1;947
0;0.0;;(14, 8);;(15, 8);1;948
0;0.0;;(14, 8);;(15, 8);1;949
0;0.0;;(14, 8);;(15, 8);1;950
0;0.0;;(14, 8);MoveNorth;(15, 7);1;951
0;0.0;;(14, 8);MoveNorth;(15, 6);1;952
0;0.0;;(14, 8);;(15, 6);1;953
0;0.0;;(14, 8);MoveNorth;(15, 5);1;954
0;0.0;;(14, 8);;(15, 5);1;955
0;0.0;;(14, 8);;(15, 5);1;956
0;0.0;;(14, 8);MoveEast;(16, 5);1;957
0;0.0;;(14, 8);;(16, 5);1;958
0;0.0;;(14, 8);MoveEast;(17, 5);1;959
0;0.0;;(14, 8);MoveEast;(18, 5);1;960
0;0.0;;(14, 8);;(18, 5);1;961
0;0.0;;(14, 8);;(18, 5);1;962
0;0.0;;(14, 8);MoveEast;(19, 5);1;963
0;0.0;;(14, 8);;(19, 5);1;964
0;0.0;;(14, 8);;(19, 5);1;965
0;0.0;;(14, 8);MoveEast;(19, 5);1;966
0;0.0;;(14, 8);MoveEast;(19, 5);1;967
0;0.0;;(14, 8);MoveEast;(19, 5);1;968
0;0.0;;(14, 8);MoveEast;(19, 5);1;969
0;0.0;;(14, 8);MoveEast;(19, 5);1;970
0;0.0;;(14, 8);MoveEast;(20, 5);1;971
0;0.0;;(14, 8);MoveEast;(20, 5);1;972
