score;completeness;rescuebot_action;rescuebot_location;hxycym_action;hxycym_location;world_nr;tick_nr
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;481
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;482
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;483
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;484
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;485
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;486
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;487
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;488
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;489
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;490
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;491
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;492
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;493
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;494
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;495
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;496
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;497
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;498
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;499
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;500
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;501
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;502
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;503
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;504
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;505
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;506
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;507
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;508
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;509
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;510
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;511
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;512
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;513
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;514
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;515
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;516
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;517
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;518
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;519
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;520
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;521
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;522
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;523
0;0.0;;(3, 5);RemoveObjectTogether;(3, 5);1;524
0;0.0;MoveNorth;(3, 5);;(3, 5);1;525
0;0.0;MoveNorth;(3, 5);;(3, 5);1;526
0;0.0;MoveNorth;(3, 5);;(3, 5);1;527
0;0.0;MoveNorth;(3, 5);;(3, 5);1;528
0;0.0;MoveNorth;(3, 5);;(3, 5);1;529
0;0.0;MoveNorth;(3, 5);;(3, 5);1;530
0;0.0;MoveNorth;(3, 5);;(3, 5);1;531
0;0.0;MoveNorth;(3, 5);;(3, 5);1;532
0;0.0;MoveNorth;(3, 4);;(3, 5);1;533
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;534
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;535
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;536
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;537
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;538
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;539
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;540
0;0.0;MoveNorthWest;(3, 4);;(3, 5);1;541
0;0.0;MoveNorthWest;(2, 3);;(3, 5);1;542
0;0.0;MoveNorth;(2, 3);;(3, 5);1;543
0;0.0;MoveNorth;(2, 3);;(3, 5);1;544
0;0.0;MoveNorth;(2, 3);;(3, 5);1;545
0;0.0;MoveNorth;(2, 3);;(3, 5);1;546
0;0.0;MoveNorth;(2, 3);;(3, 5);1;547
0;0.0;MoveNorth;(2, 3);;(3, 5);1;548
0;0.0;MoveNorth;(2, 3);;(3, 5);1;549
0;0.0;MoveNorth;(2, 3);;(3, 5);1;550
0;0.0;MoveNorth;(2, 2);;(3, 5);1;551
0;0.0;MoveSouthEast;(2, 2);;(3, 5);1;552
0;0.0;MoveSouthEast;(2, 2);;(3, 5);1;553
0;0.0;MoveSouthEast;(2, 2);MoveNorth;(3, 4);1;554
0;0.0;MoveSouthEast;(2, 2);;(3, 4);1;555
0;0.0;MoveSouthEast;(2, 2);;(3, 4);1;556
0;0.0;MoveSouthEast;(2, 2);MoveNorth;(3, 3);1;557
0;0.0;MoveSouthEast;(2, 2);;(3, 3);1;558
0;0.0;MoveSouthEast;(2, 2);;(3, 3);1;559
0;0.0;MoveSouthEast;(3, 3);;(3, 3);1;560
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;561
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;562
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;563
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;564
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;565
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;566
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;567
0;0.0;MoveNorthEast;(3, 3);;(3, 3);1;568
0;0.0;MoveNorthEast;(4, 2);;(3, 3);1;569
0;0.0;;(4, 2);;(3, 3);1;570
0;0.0;;(4, 2);;(3, 3);1;571
0;0.0;;(4, 2);;(3, 3);1;572
0;0.0;;(4, 2);;(3, 3);1;573
0;0.0;;(4, 2);;(3, 3);1;574
0;0.0;;(4, 2);;(3, 3);1;575
0;0.0;;(4, 2);;(3, 3);1;576
0;0.0;;(4, 2);;(3, 3);1;577
0;0.0;;(4, 2);;(3, 3);1;578
0;0.0;;(4, 2);;(3, 3);1;579
0;0.0;;(4, 2);;(3, 3);1;580
0;0.0;;(4, 2);;(3, 3);1;581
0;0.0;;(4, 2);;(3, 3);1;582
0;0.0;;(4, 2);;(3, 3);1;583
0;0.0;;(4, 2);;(3, 3);1;584
0;0.0;;(4, 2);;(3, 3);1;585
0;0.0;;(4, 2);;(3, 3);1;586
0;0.0;;(4, 2);;(3, 3);1;587
0;0.0;;(4, 2);;(3, 3);1;588
0;0.0;;(4, 2);;(3, 3);1;589
0;0.0;;(4, 2);;(3, 3);1;590
0;0.0;Idle;(4, 2);;(3, 3);1;591
0;0.0;Idle;(4, 2);;(3, 3);1;592
0;0.0;Idle;(4, 2);;(3, 3);1;593
0;0.0;Idle;(4, 2);;(3, 3);1;594
0;0.0;Idle;(4, 2);;(3, 3);1;595
0;0.0;Idle;(4, 2);;(3, 3);1;596
0;0.0;Idle;(4, 2);;(3, 3);1;597
0;0.0;Idle;(4, 2);MoveWest;(2, 3);1;598
0;0.0;Idle;(4, 2);;(2, 3);1;599
0;0.0;Idle;(4, 2);;(2, 3);1;600
0;0.0;Idle;(4, 2);;(2, 3);1;601
0;0.0;Idle;(4, 2);MoveNorth;(2, 2);1;602
0;0.0;Idle;(4, 2);;(2, 2);1;603
0;0.0;Idle;(4, 2);;(2, 2);1;604
0;0.0;Idle;(4, 2);;(2, 2);1;605
0;0.0;Idle;(4, 2);;(2, 2);1;606
0;0.0;Idle;(4, 2);;(2, 2);1;607
0;0.0;Idle;(4, 2);;(2, 2);1;608
0;0.0;Idle;(4, 2);;(2, 2);1;609
0;0.0;Idle;(4, 2);;(2, 2);1;610
0;0.0;Idle;(4, 2);;(2, 2);1;611
0;0.0;Idle;(4, 2);;(2, 2);1;612
0;0.0;Idle;(4, 2);;(2, 2);1;613
0;0.0;Idle;(4, 2);;(2, 2);1;614
0;0.0;Idle;(4, 2);;(2, 2);1;615
0;0.0;Idle;(4, 2);;(2, 2);1;616
0;0.0;MoveWest;(4, 2);;(2, 2);1;617
0;0.0;MoveWest;(4, 2);;(2, 2);1;618
0;0.0;MoveWest;(4, 2);;(2, 2);1;619
0;0.0;MoveWest;(4, 2);;(2, 2);1;620
0;0.0;MoveWest;(4, 2);;(2, 2);1;621
0;0.0;MoveWest;(4, 2);;(2, 2);1;622
0;0.0;MoveWest;(4, 2);;(2, 2);1;623
0;0.0;MoveWest;(4, 2);;(2, 2);1;624
0;0.0;MoveWest;(3, 2);;(2, 2);1;625
0;0.0;MoveWest;(3, 2);;(2, 2);1;626
0;0.0;MoveWest;(3, 2);;(2, 2);1;627
0;0.0;MoveWest;(3, 2);;(2, 2);1;628
0;0.0;MoveWest;(3, 2);;(2, 2);1;629
0;0.0;MoveWest;(3, 2);;(2, 2);1;630
0;0.0;MoveWest;(3, 2);;(2, 2);1;631
0;0.0;MoveWest;(3, 2);;(2, 2);1;632
0;0.0;MoveWest;(3, 2);;(2, 2);1;633
0;0.0;MoveWest;(2, 2);;(2, 2);1;634
0;0.0;;(2, 2);;(2, 2);1;635
0;0.0;;(2, 2);;(2, 2);1;636
0;0.0;;(2, 2);;(2, 2);1;637
0;0.0;;(2, 2);;(2, 2);1;638
0;0.0;;(2, 2);;(2, 2);1;639
0;0.0;;(2, 2);;(2, 2);1;640
0;0.0;;(2, 2);;(2, 2);1;641
0;0.0;;(2, 2);;(2, 2);1;642
0;0.0;;(2, 2);;(2, 2);1;643
0;0.0;;(2, 2);;(2, 2);1;644
0;0.0;;(2, 2);;(2, 2);1;645
0;0.0;;(2, 2);CarryObjectTogether;(2, 2);1;646
0;0.0;;(2, 2);;(2, 2);1;647
0;0.0;;(2, 2);;(2, 2);1;648
0;0.0;;(2, 2);;(2, 2);1;649
0;0.0;;(2, 2);;(2, 2);1;650
0;0.0;;(2, 2);;(2, 2);1;651
0;0.0;;(2, 2);;(2, 2);1;652
0;0.0;;(2, 2);;(2, 2);1;653
0;0.0;;(2, 2);;(2, 2);1;654
0;0.0;;(2, 2);MoveEast;(3, 2);1;655
0;0.0;;(2, 2);;(3, 2);1;656
0;0.0;;(2, 2);;(3, 2);1;657
0;0.0;;(2, 2);MoveSouth;(3, 3);1;658
0;0.0;;(2, 2);;(3, 3);1;659
0;0.0;;(2, 2);MoveSouth;(3, 4);1;660
0;0.0;;(2, 2);;(3, 4);1;661
0;0.0;;(2, 2);MoveSouth;(3, 5);1;662
0;0.0;;(2, 2);;(3, 5);1;663
0;0.0;;(2, 2);;(3, 5);1;664
0;0.0;;(2, 2);;(3, 5);1;665
0;0.0;;(2, 2);MoveEast;(4, 5);1;666
0;0.0;;(2, 2);;(4, 5);1;667
0;0.0;;(2, 2);MoveEast;(5, 5);1;668
0;0.0;;(2, 2);;(5, 5);1;669
0;0.0;;(2, 2);MoveEast;(6, 5);1;670
0;0.0;;(2, 2);;(6, 5);1;671
0;0.0;;(2, 2);MoveEast;(6, 5);1;672
0;0.0;;(2, 2);MoveEast;(6, 5);1;673
0;0.0;;(2, 2);MoveEast;(6, 5);1;674
0;0.0;;(2, 2);MoveEast;(6, 5);1;675
0;0.0;;(2, 2);MoveEast;(6, 5);1;676
0;0.0;;(2, 2);MoveEast;(7, 5);1;677
0;0.0;;(2, 2);MoveEast;(7, 5);1;678
0;0.0;;(2, 2);MoveEast;(7, 5);1;679
0;0.0;;(2, 2);MoveEast;(7, 5);1;680
0;0.0;;(2, 2);MoveEast;(7, 5);1;681
0;0.0;;(2, 2);MoveEast;(7, 5);1;682
0;0.0;;(2, 2);MoveEast;(8, 5);1;683
0;0.0;;(2, 2);MoveEast;(8, 5);1;684
0;0.0;;(2, 2);MoveEast;(8, 5);1;685
0;0.0;;(2, 2);MoveEast;(8, 5);1;686
0;0.0;;(2, 2);MoveEast;(8, 5);1;687
0;0.0;;(2, 2);MoveEast;(8, 5);1;688
0;0.0;;(2, 2);MoveEast;(9, 5);1;689
0;0.0;;(2, 2);MoveEast;(10, 5);1;690
0;0.0;;(2, 2);MoveEast;(10, 5);1;691
0;0.0;;(2, 2);MoveEast;(10, 5);1;692
0;0.0;;(2, 2);MoveEast;(10, 5);1;693
0;0.0;;(2, 2);MoveEast;(10, 5);1;694
0;0.0;;(2, 2);MoveEast;(10, 5);1;695
0;0.0;;(2, 2);MoveEast;(11, 5);1;696
0;0.0;;(2, 2);MoveEast;(12, 5);1;697
0;0.0;;(2, 2);MoveEast;(13, 5);1;698
0;0.0;;(2, 2);;(13, 5);1;699
0;0.0;;(2, 2);MoveEast;(14, 5);1;700
0;0.0;;(2, 2);;(14, 5);1;701
0;0.0;;(2, 2);MoveEast;(15, 5);1;702
0;0.0;;(2, 2);;(15, 5);1;703
0;0.0;;(2, 2);MoveEast;(16, 5);1;704
0;0.0;;(2, 2);;(16, 5);1;705
0;0.0;;(2, 2);MoveEast;(17, 5);1;706
0;0.0;;(2, 2);;(17, 5);1;707
0;0.0;;(2, 2);MoveEast;(18, 5);1;708
0;0.0;;(2, 2);;(18, 5);1;709
0;0.0;;(2, 2);MoveEast;(19, 5);1;710
0;0.0;;(2, 2);MoveEast;(19, 5);1;711
0;0.0;;(2, 2);MoveEast;(19, 5);1;712
0;0.0;;(2, 2);MoveEast;(19, 5);1;713
0;0.0;;(2, 2);MoveEast;(19, 5);1;714
0;0.0;;(2, 2);MoveEast;(19, 5);1;715
0;0.0;;(2, 2);MoveEast;(20, 5);1;716
0;0.0;;(2, 2);MoveEast;(20, 5);1;717
0;0.0;;(2, 2);MoveEast;(20, 5);1;718
0;0.0;;(2, 2);MoveEast;(20, 5);1;719
0;0.0;;(2, 2);MoveEast;(20, 5);1;720
0;0.0;;(2, 2);MoveEast;(20, 5);1;721
0;0.0;;(2, 2);MoveEast;(21, 5);1;722
0;0.0;;(2, 2);MoveEast;(22, 5);1;723
0;0.0;;(2, 2);;(22, 5);1;724
0;0.0;;(2, 2);;(22, 5);1;725
0;0.0;;(2, 2);;(22, 5);1;726
0;0.0;;(2, 2);;(22, 5);1;727
0;0.0;;(2, 2);MoveEast;(22, 5);1;728
0;0.0;;(2, 2);MoveEast;(22, 5);1;729
0;0.0;;(2, 2);MoveEast;(22, 5);1;730
0;0.0;;(2, 2);MoveEast;(22, 5);1;731
0;0.0;;(2, 2);MoveEast;(22, 5);1;732
0;0.0;;(2, 2);MoveEast;(23, 5);1;733
0;0.0;;(2, 2);MoveSouth;(23, 5);1;734
0;0.0;;(2, 2);MoveSouth;(23, 5);1;735
0;0.0;;(2, 2);MoveSouth;(23, 5);1;736
0;0.0;;(2, 2);MoveSouth;(23, 5);1;737
0;0.0;;(2, 2);MoveSouth;(23, 5);1;738
0;0.0;;(2, 2);MoveSouth;(23, 6);1;739
0;0.0;;(2, 2);MoveSouth;(23, 7);1;740
0;0.0;;(2, 2);MoveSouth;(23, 8);1;741
0;0.0;;(2, 2);;(23, 8);1;742
0;0.0;;(2, 2);MoveSouth;(23, 9);1;743
0;0.0;;(2, 2);MoveSouth;(23, 10);1;744
0;0.0;;(2, 2);;(23, 10);1;745
0;0.0;;(2, 2);MoveSouth;(23, 11);1;746
0;0.0;;(2, 2);;(23, 11);1;747
0;0.0;;(2, 2);MoveSouth;(23, 12);1;748
0;0.0;;(2, 2);;(23, 12);1;749
0;0.0;;(2, 2);MoveSouth;(23, 13);1;750
0;0.0;;(2, 2);;(23, 13);1;751
0;0.0;;(2, 2);;(23, 13);1;752
0;0.0;;(2, 2);;(23, 13);1;753
0;0.0;;(2, 2);;(23, 13);1;754
0;0.0;;(2, 2);;(23, 13);1;755
0;0.0;;(2, 2);MoveNorth;(23, 12);1;756
0;0.0;;(2, 2);;(23, 12);1;757
0;0.0;;(2, 2);;(23, 12);1;758
0;0.0;;(2, 2);;(23, 12);1;759
3;0.125;;(23, 12);DropObjectTogether;(23, 12);1;760
3;0.125;MoveNorthWest;(23, 12);;(23, 12);1;761
3;0.125;MoveNorthWest;(23, 12);;(23, 12);1;762
3;0.125;MoveNorthWest;(23, 12);;(23, 12);1;763
3;0.125;MoveNorthWest;(23, 12);;(23, 12);1;764
3;0.125;MoveNorthWest;(23, 12);MoveWest;(22, 12);1;765
3;0.125;MoveNorthWest;(23, 12);;(22, 12);1;766
3;0.125;MoveNorthWest;(23, 12);;(22, 12);1;767
3;0.125;MoveNorthWest;(23, 12);;(22, 12);1;768
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;769
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;770
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;771
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;772
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;773
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;774
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;775
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;776
3;0.125;MoveNorthWest;(22, 11);;(22, 12);1;777
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;778
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;779
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;780
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;781
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;782
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;783
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;784
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;785
3;0.125;MoveNorthWest;(21, 10);;(22, 12);1;786
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;787
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;788
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;789
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;790
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;791
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;792
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;793
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;794
3;0.125;MoveNorthWest;(20, 9);;(22, 12);1;795
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;796
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;797
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;798
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;799
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;800
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;801
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;802
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;803
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;804
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;805
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;806
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;807
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;808
3;0.125;MoveNorthWest;(19, 8);;(22, 12);1;809
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;810
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;811
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;812
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;813
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;814
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;815
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;816
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;817
3;0.125;MoveNorthWest;(18, 7);;(22, 12);1;818
3;0.125;MoveNorthWest;(17, 6);;(22, 12);1;819
3;0.125;MoveWest;(17, 6);;(22, 12);1;820
3;0.125;MoveWest;(17, 6);;(22, 12);1;821
3;0.125;MoveWest;(17, 6);;(22, 12);1;822
3;0.125;MoveWest;(17, 6);;(22, 12);1;823
3;0.125;MoveWest;(17, 6);;(22, 12);1;824
3;0.125;MoveWest;(17, 6);;(22, 12);1;825
3;0.125;MoveWest;(17, 6);;(22, 12);1;826
3;0.125;MoveWest;(17, 6);;(22, 12);1;827
3;0.125;MoveWest;(16, 6);;(22, 12);1;828
3;0.125;MoveWest;(16, 6);;(22, 12);1;829
3;0.125;MoveWest;(16, 6);;(22, 12);1;830
3;0.125;MoveWest;(16, 6);;(22, 12);1;831
3;0.125;MoveWest;(16, 6);;(22, 12);1;832
3;0.125;MoveWest;(16, 6);;(22, 12);1;833
3;0.125;MoveWest;(16, 6);;(22, 12);1;834
3;0.125;MoveWest;(16, 6);;(22, 12);1;835
3;0.125;MoveWest;(16, 6);;(22, 12);1;836
3;0.125;MoveWest;(15, 6);;(22, 12);1;837
3;0.125;MoveWest;(15, 6);;(22, 12);1;838
3;0.125;MoveWest;(15, 6);;(22, 12);1;839
3;0.125;MoveWest;(15, 6);;(22, 12);1;840
3;0.125;MoveWest;(15, 6);;(22, 12);1;841
3;0.125;MoveWest;(15, 6);;(22, 12);1;842
3;0.125;MoveWest;(15, 6);;(22, 12);1;843
3;0.125;MoveWest;(15, 6);;(22, 12);1;844
3;0.125;MoveWest;(15, 6);;(22, 12);1;845
3;0.125;MoveWest;(14, 6);;(22, 12);1;846
3;0.125;MoveWest;(14, 6);;(22, 12);1;847
3;0.125;MoveWest;(14, 6);;(22, 12);1;848
3;0.125;MoveWest;(14, 6);;(22, 12);1;849
3;0.125;MoveWest;(14, 6);;(22, 12);1;850
3;0.125;MoveWest;(14, 6);;(22, 12);1;851
3;0.125;MoveWest;(14, 6);;(22, 12);1;852
3;0.125;MoveWest;(14, 6);;(22, 12);1;853
3;0.125;MoveWest;(14, 6);MoveSouth;(22, 13);1;854
3;0.125;MoveWest;(13, 6);;(22, 13);1;855
3;0.125;MoveWest;(13, 6);;(22, 13);1;856
3;0.125;MoveWest;(13, 6);;(22, 13);1;857
3;0.125;MoveWest;(13, 6);;(22, 13);1;858
3;0.125;MoveWest;(13, 6);;(22, 13);1;859
3;0.125;MoveWest;(13, 6);;(22, 13);1;860
3;0.125;MoveWest;(13, 6);;(22, 13);1;861
3;0.125;MoveWest;(13, 6);;(22, 13);1;862
3;0.125;MoveWest;(13, 6);MoveWest;(21, 13);1;863
3;0.125;MoveWest;(12, 6);;(21, 13);1;864
3;0.125;MoveWest;(12, 6);;(21, 13);1;865
3;0.125;MoveWest;(12, 6);;(21, 13);1;866
3;0.125;MoveWest;(12, 6);;(21, 13);1;867
3;0.125;MoveWest;(12, 6);;(21, 13);1;868
3;0.125;MoveWest;(12, 6);;(21, 13);1;869
3;0.125;MoveWest;(12, 6);;(21, 13);1;870
3;0.125;MoveWest;(12, 6);;(21, 13);1;871
3;0.125;MoveWest;(12, 6);;(21, 13);1;872
3;0.125;MoveWest;(12, 6);;(21, 13);1;873
3;0.125;MoveWest;(12, 6);;(21, 13);1;874
3;0.125;MoveWest;(12, 6);;(21, 13);1;875
3;0.125;MoveWest;(12, 6);;(21, 13);1;876
3;0.125;MoveWest;(12, 6);;(21, 13);1;877
3;0.125;MoveWest;(11, 6);;(21, 13);1;878
3;0.125;MoveWest;(11, 6);;(21, 13);1;879
3;0.125;MoveWest;(11, 6);;(21, 13);1;880
3;0.125;MoveWest;(11, 6);;(21, 13);1;881
3;0.125;MoveWest;(11, 6);;(21, 13);1;882
3;0.125;MoveWest;(11, 6);;(21, 13);1;883
3;0.125;MoveWest;(11, 6);;(21, 13);1;884
3;0.125;MoveWest;(11, 6);;(21, 13);1;885
3;0.125;MoveWest;(11, 6);;(21, 13);1;886
3;0.125;MoveWest;(11, 6);;(21, 13);1;887
3;0.125;MoveWest;(11, 6);;(21, 13);1;888
3;0.125;MoveWest;(11, 6);;(21, 13);1;889
3;0.125;MoveWest;(11, 6);;(21, 13);1;890
3;0.125;MoveWest;(11, 6);;(21, 13);1;891
3;0.125;MoveWest;(10, 6);;(21, 13);1;892
3;0.125;MoveWest;(10, 6);;(21, 13);1;893
3;0.125;MoveWest;(10, 6);;(21, 13);1;894
3;0.125;MoveWest;(10, 6);;(21, 13);1;895
3;0.125;MoveWest;(10, 6);;(21, 13);1;896
3;0.125;MoveWest;(10, 6);;(21, 13);1;897
3;0.125;MoveWest;(10, 6);;(21, 13);1;898
3;0.125;MoveWest;(10, 6);;(21, 13);1;899
3;0.125;MoveWest;(10, 6);;(21, 13);1;900
3;0.125;MoveWest;(10, 6);;(21, 13);1;901
3;0.125;MoveWest;(10, 6);;(21, 13);1;902
3;0.125;MoveWest;(10, 6);;(21, 13);1;903
3;0.125;MoveWest;(10, 6);;(21, 13);1;904
3;0.125;MoveWest;(10, 6);;(21, 13);1;905
3;0.125;MoveWest;(9, 6);;(21, 13);1;906
3;0.125;MoveWest;(9, 6);;(21, 13);1;907
3;0.125;MoveWest;(9, 6);;(21, 13);1;908
3;0.125;MoveWest;(9, 6);;(21, 13);1;909
3;0.125;MoveWest;(9, 6);;(21, 13);1;910
3;0.125;MoveWest;(9, 6);;(21, 13);1;911
3;0.125;MoveWest;(9, 6);;(21, 13);1;912
3;0.125;MoveWest;(9, 6);;(21, 13);1;913
3;0.125;MoveWest;(9, 6);;(21, 13);1;914
3;0.125;MoveWest;(8, 6);;(21, 13);1;915
3;0.125;MoveWest;(8, 6);;(21, 13);1;916
3;0.125;MoveWest;(8, 6);;(21, 13);1;917
3;0.125;MoveWest;(8, 6);;(21, 13);1;918
3;0.125;MoveWest;(8, 6);;(21, 13);1;919
3;0.125;MoveWest;(8, 6);;(21, 13);1;920
3;0.125;MoveWest;(8, 6);;(21, 13);1;921
3;0.125;MoveWest;(8, 6);;(21, 13);1;922
3;0.125;MoveWest;(8, 6);;(21, 13);1;923
3;0.125;MoveWest;(7, 6);;(21, 13);1;924
3;0.125;MoveWest;(7, 6);;(21, 13);1;925
3;0.125;MoveWest;(7, 6);;(21, 13);1;926
3;0.125;MoveWest;(7, 6);;(21, 13);1;927
3;0.125;MoveWest;(7, 6);;(21, 13);1;928
3;0.125;MoveWest;(7, 6);;(21, 13);1;929
3;0.125;MoveWest;(7, 6);;(21, 13);1;930
3;0.125;MoveWest;(7, 6);;(21, 13);1;931
3;0.125;MoveWest;(7, 6);;(21, 13);1;932
3;0.125;MoveWest;(6, 6);;(21, 13);1;933
3;0.125;MoveWest;(6, 6);;(21, 13);1;934
3;0.125;MoveWest;(6, 6);;(21, 13);1;935
3;0.125;MoveWest;(6, 6);;(21, 13);1;936
3;0.125;MoveWest;(6, 6);;(21, 13);1;937
3;0.125;MoveWest;(6, 6);;(21, 13);1;938
3;0.125;MoveWest;(6, 6);;(21, 13);1;939
3;0.125;MoveWest;(6, 6);;(21, 13);1;940
3;0.125;MoveWest;(6, 6);;(21, 13);1;941
3;0.125;MoveWest;(5, 6);;(21, 13);1;942
3;0.125;MoveWest;(5, 6);;(21, 13);1;943
3;0.125;MoveWest;(5, 6);;(21, 13);1;944
3;0.125;MoveWest;(5, 6);;(21, 13);1;945
3;0.125;MoveWest;(5, 6);;(21, 13);1;946
3;0.125;MoveWest;(5, 6);;(21, 13);1;947
3;0.125;MoveWest;(5, 6);;(21, 13);1;948
3;0.125;MoveWest;(5, 6);;(21, 13);1;949
3;0.125;MoveWest;(5, 6);;(21, 13);1;950
3;0.125;MoveWest;(4, 6);;(21, 13);1;951
3;0.125;MoveWest;(4, 6);;(21, 13);1;952
3;0.125;MoveWest;(4, 6);;(21, 13);1;953
3;0.125;MoveWest;(4, 6);;(21, 13);1;954
3;0.125;MoveWest;(4, 6);;(21, 13);1;955
3;0.125;MoveWest;(4, 6);;(21, 13);1;956
